symbol,exchange,date,adjusted close,option symbol,expiration,strike,log(strike),call/put,style,ask,log(ask),bid,log(bid),mean price,log(mean price),iv,volume,log(volume),open interest,log(open interest),stock price for iv,*,delta,vega,gamma,theta,rho
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117P00022000,17-01-2020,22,1.342422681,P,A,11.55,1.062581984,8.55,0.931966115,10.05,1.002166062,1.705295,6,0.77815125,159,2.201397124,13.29,*,-0.82618,0.005721,0.033886,-0.05801,-0.011947
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117C00023000,17-01-2020,23,1.361727836,C,A,0.3,-0.522878745,0.14,-0.853871964,0.22,-0.657577319,1.757318,52,1.716003344,1046,3.019531685,13.29,*,0.099157,0.005459,0.030568,-0.018668,0.000628
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117C00024000,17-01-2020,24,1.380211242,C,A,0.41,-0.387216143,0.11,-0.958607315,0.26,-0.585026652,1.809342,22,1.342422681,732,2.864511081,13.29,*,0.090878,0.005123,0.027862,-0.018246,0.000575
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117P00024000,17-01-2020,24,1.380211242,P,A,13.05,1.115610512,9.5,0.977723605,11.275,1.052116551,1.809342,7,0.84509804,210,2.322219295,13.29,*,-0.843995,0.005123,0.027862,-0.056889,-0.013219
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117C00025000,17-01-2020,25,1.397940009,C,A,0.25,-0.602059991,0.12,-0.920818754,0.185,-0.732828272,1.861365,126,2.100370545,1433,3.15624619,13.29,*,0.08418,0.004841,0.025595,-0.017914,0.000531
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117P00025000,17-01-2020,25,1.397940009,P,A,12.4,1.093421685,11.6,1.064457989,12,1.079181246,1.861365,9,0.954242509,1416,3.151063253,13.29,*,-0.850693,0.004841,0.025595,-0.056507,-0.013837
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117C00026000,17-01-2020,26,1.414973348,C,A,0.22,-0.657577319,0.15,-0.823908741,0.185,-0.732828272,1.913388,150,2.176091259,652,2.814247596,13.29,,0.078742,0.004606,0.023688,-0.01767,0.000496
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117P00026000,17-01-2020,26,1.414973348,P,A,15.4,1.187520721,12.45,1.095169351,13.925,1.143795204,1.913388,15,1.176091259,419,2.622214023,13.29,*,-0.85613,0.004606,0.023688,-0.056212,-0.014448
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117C00027000,17-01-2020,27,1.431363764,C,A,0.21,-0.677780705,0.09,-1.045757491,0.15,-0.823908741,1.955825,20,1.301029996,559,2.747411808,13.29,*,0.073053,0.004352,0.021899,-0.017194,0.000459
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117C00032000,17-01-2020,32,1.505149978,C,A,0.14,-0.853871964,0.04,-1.397940009,0.09,-1.045757491,2.168011,147,2.167317335,517,2.713490543,13.29,*,0.055819,0.003536,0.016052,-0.015906,0.000347
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117C00033000,17-01-2020,33,1.51851394,C,A,1,0,0.05,-1.301029996,0.525,-0.279840697,2.210449,21,1.322219295,364,2.561101384,13.29,*,0.053843,0.003438,0.015305,-0.015828,0.000334
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117C00035000,17-01-2020,35,1.544068044,C,A,0.16,-0.795880017,0.1,-1,0.13,-0.886056648,2.295323,54,1.73239376,2192,3.34084055,13.29,,0.050823,0.003285,0.014083,-0.015813,0.000314
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117C00038000,17-01-2020,38,1.579783597,C,A,0.29,-0.537602002,0.02,-1.698970004,0.155,-0.809668302,2.295323,248,2.394451681,211,2.324282455,13.29,*,0.037184,0.002556,0.01096,-0.012406,0.000232
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200117C00050000,17-01-2020,50,1.698970004,C,A,0.15,-0.823908741,0.01,-2,0.08,-1.096910013,2.295323,61,1.785329835,2432,3.385963571,13.29,*,0.011376,0.000942,0.004039,-0.00467,0.000073
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00010000,24-01-2020,10,1,P,A,0.3,-0.522878745,0.08,-1.096910013,0.19,-0.721246399,1.001324,7,0.84509804,1044,3.018700499,13.29,*,-0.124866,0.007371,0.055889,-0.013858,-0.001469
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00010500,24-01-2020,10.5,1.021189299,C,A,3.45,0.537819095,2.8,0.447158031,3.125,0.494850022,1.043766,34,1.531478917,6,0.77815125,13.29,,0.821265,0.009365,0.066221,-0.015247,0.005976
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00011000,24-01-2020,11,1.041392685,C,A,3.15,0.498310554,2.12,0.326335861,2.635,0.42078062,1.038294,4,0.602059991,34,1.531478917,13.29,*,0.778014,0.010735,0.076308,-0.017822,0.005813
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00011000,24-01-2020,11,1.041392685,P,A,0.6,-0.22184875,0.12,-0.920818754,0.36,-0.443697499,1.01,2,0.301029996,34,1.531478917,13.29,*,-0.211031,0.010807,0.077825,-0.019711,-0.002541
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00011500,24-01-2020,11.5,1.06069784,C,A,2.83,0.451786436,1.62,0.209515015,2.225,0.347330015,1.032822,1,0,2,0.301029996,13.29,*,0.730876,0.011959,0.085458,-0.020109,0.005591
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00011500,24-01-2020,11.5,1.06069784,P,A,0.8,-0.096910013,0.03,-1.522878745,0.415,-0.381951903,1.018675,5,0.698970004,35,1.544068044,13.29,*,-0.260651,0.011694,0.086733,-0.022394,-0.003181
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00012000,24-01-2020,12,1.079181246,C,A,2.54,0.404833717,1.69,0.227886705,2.115,0.325310372,1.02735,7,0.84509804,1029,3.012415375,13.29,,0.68076,0.012984,0.093274,-0.022012,0.005318
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00012000,24-01-2020,12,1.079181246,P,A,1,0,0.05,-1.301029996,0.525,-0.279840697,1.02735,72,1.857332496,37,1.568201724,13.29,*,-0.312443,0.013034,0.093621,-0.024645,-0.003868
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00012500,24-01-2020,12.5,1.096910013,C,A,4.45,0.648360011,0.01,-2,2.23,0.348304863,1.012082,5,0.698970004,92,1.963787827,13.29,*,0.628866,0.013768,0.100401,-0.02322,0.005016
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00012500,24-01-2020,12.5,1.096910013,P,A,2.15,0.33243846,0.23,-0.638272164,1.19,0.075546961,1.012082,24,1.380211242,113,2.053078443,13.29,*,-0.364364,0.013681,0.100829,-0.025846,-0.004552
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00013000,24-01-2020,13,1.113943352,C,A,1.85,0.267171728,1.25,0.096910013,1.55,0.190331698,0.996815,21,1.322219295,244,2.387389826,13.29,,0.57498,0.014302,0.10589,-0.023943,0.004673
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00013000,24-01-2020,13,1.113943352,P,A,2,0.301029996,0.31,-0.508638306,1.155,0.062581984,0.996815,10,1,46,1.662757832,13.29,*,-0.418284,0.014345,0.106346,-0.026547,-0.005278
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00013500,24-01-2020,13.5,1.130333768,C,A,2.35,0.371067862,1.45,0.161368002,1.9,0.278753601,1.390153,36,1.556302501,36,1.556302501,13.29,,0.551242,0.014449,0.07671,-0.034395,0.004162
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00014000,24-01-2020,14,1.146128036,C,A,1.65,0.217483944,1.2,0.079181246,1.425,0.153814864,1.195997,24,1.380211242,154,2.187520721,13.29,,0.493754,0.014587,0.090015,-0.029848,0.003941
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00014000,24-01-2020,14,1.146128036,P,A,2.9,0.462397998,0.77,-0.113509275,1.835,0.263636069,1.195997,7,0.84509804,76,1.880813592,13.29,*,-0.499552,0.014617,0.090366,-0.032415,-0.006777
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00014500,24-01-2020,14.5,1.161368002,P,A,3.2,0.505149978,2.5,0.397940009,2.85,0.45484486,1.415287,5,0.698970004,59,1.770852012,13.29,,-0.512425,0.014495,0.076329,-0.038134,-0.0074
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00015000,24-01-2020,15,1.176091259,C,A,1.15,0.06069784,0.75,-0.124938737,0.95,-0.022276395,1.092516,33,1.51851394,239,2.378397901,13.29,,0.392456,0.01408,0.095116,-0.02644,0.003272
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00015000,24-01-2020,15,1.176091259,P,A,5.3,0.72427587,0.9,-0.045757491,3.1,0.491361694,1.092516,6,0.77815125,67,1.826074803,13.29,*,-0.6009,0.01408,0.095116,-0.028833,-0.008218
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00016000,24-01-2020,16,1.204119983,C,A,1,0,0.82,-0.086186148,0.91,-0.040958608,1.249841,56,1.748188027,171,2.23299611,13.29,,0.350294,0.01358,0.080194,-0.029389,0.002873
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00016000,24-01-2020,16,1.204119983,P,A,6.1,0.785329835,3.85,0.58546073,4.975,0.696793085,2.151752,5,0.698970004,67,1.826074803,13.29,,-0.505645,0.014407,0.050253,-0.057326,-0.008814
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00016500,24-01-2020,16.5,1.217483944,C,A,0.9,-0.045757491,0.12,-0.920818754,0.51,-0.292429824,1.229759,1,0,14,1.146128036,13.29,*,0.313397,0.012998,0.078007,-0.027721,0.002602
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00017000,24-01-2020,17,1.230448921,C,A,0.85,-0.070581074,0.64,-0.193820026,0.745,-0.127843727,1.284098,13,1.113943352,68,1.832508913,13.29,,0.296345,0.012681,0.072886,-0.0283,0.00245
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00017500,24-01-2020,17.5,1.243038049,C,A,0.8,-0.096910013,0.6,-0.22184875,0.7,-0.15490196,1.319783,10,1,37,1.568201724,13.29,,0.277599,0.012297,0.068767,-0.028252,0.002293
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00019000,24-01-2020,19,1.278753601,C,A,0.65,-0.187086643,0.1,-1,0.375,-0.425968732,1.619669,15,1.176091259,193,2.285557309,13.29,*,0.277687,0.012299,0.056043,-0.034836,0.002196
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00019500,24-01-2020,19.5,1.290034611,C,A,0.6,-0.22184875,0.5,-0.301029996,0.55,-0.259637311,1.437952,9,0.954242509,8,0.903089987,13.29,,0.217199,0.010788,0.055373,-0.027132,0.001792
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00020000,24-01-2020,20,1.301029996,C,A,0.74,-0.13076828,0.45,-0.346787486,0.595,-0.225483034,1.5341,53,1.72427587,340,2.531478917,13.29,,0.221589,0.010913,0.052501,-0.029312,0.001803
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00020000,24-01-2020,20,1.301029996,P,A,9.45,0.975431809,5.2,0.716003344,7.325,0.864807629,1.496782,22,1.342422681,7,0.84509804,13.29,,-0.780402,0.010666,0.052592,-0.030091,-0.013575
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00021000,24-01-2020,21,1.322219295,C,A,0.55,-0.259637311,0.4,-0.397940009,0.475,-0.32330639,1.520549,55,1.740362689,42,1.62324929,13.29,,0.185954,0.009832,0.047722,-0.026208,0.001531
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00021000,24-01-2020,21,1.322219295,P,A,9.95,0.997823081,5.95,0.774516966,7.95,0.900367129,1.165494,21,1.322219295,50,1.698970004,13.29,,-0.892379,0.006494,0.041124,-0.015347,-0.015196
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00021500,24-01-2020,21.5,1.33243846,P,A,10.95,1.039414119,6.95,0.841984805,8.95,0.951823035,1.767067,25,1.397940009,2,0.301029996,13.29,,-0.767909,0.01102,0.046027,-0.036243,-0.014695
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00023000,24-01-2020,23,1.361727836,C,A,2.55,0.40654018,0.3,-0.522878745,1.425,0.153814864,1.538575,1,0,84,1.924279286,13.29,*,0.137734,0.008085,0.038784,-0.021853,0.001149
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124P00023500,24-01-2020,23.5,1.371067862,P,A,12.45,1.095169351,8.35,0.921686475,10.4,1.017033339,1.647325,3,0.477121255,43,1.633468456,13.29,*,-0.843994,0.008526,0.038351,-0.026759,-0.01636
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200124C00030000,24-01-2020,30,1.477121255,C,A,2.85,0.45484486,0.05,-1.301029996,1.45,0.161368002,1.538575,1,0,17,1.230448921,13.29,*,0.043353,0.003381,0.01622,-0.009177,0.000375
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00008000,31-01-2020,8,0.903089987,C,A,6.9,0.838849091,2.73,0.436162647,4.815,0.682596291,0.790201,1,0,10,1,13.29,*,0.986232,0.001448,0.010817,-0.002026,0.007466
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00010000,31-01-2020,10,1,C,A,3.95,0.596597096,3,0.477121255,3.475,0.540954809,0.790201,12,1.079181246,27,1.431363764,13.29,,0.901807,0.007127,0.053251,-0.008473,0.00816
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131P00010000,31-01-2020,10,1,P,A,0.5,-0.301029996,0.28,-0.552841969,0.39,-0.408935393,1.052499,2,0.301029996,270,2.431363764,13.29,,-0.14878,0.009739,0.053746,-0.014287,-0.002116
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131P00010500,31-01-2020,10.5,1.021189299,P,A,0.6,-0.22184875,0.39,-0.408935393,0.495,-0.305394801,1.029079,21,1.322219295,165,2.217483944,13.29,,-0.182831,0.010826,0.062834,-0.015954,-0.002602
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00011000,31-01-2020,11,1.041392685,C,A,3.35,0.525044807,2.5,0.397940009,2.925,0.46612587,1.004363,14,1.146128036,32,1.505149978,13.29,,0.779123,0.012213,0.071799,-0.017897,0.007124
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131P00011000,31-01-2020,11,1.041392685,P,A,1.15,0.06069784,0.6,-0.22184875,0.875,-0.057991947,1.210303,2,0.301029996,66,1.819543936,13.29,,-0.242907,0.012937,0.063174,-0.022186,-0.003596
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00011500,31-01-2020,11.5,1.06069784,C,A,3.1,0.491361694,2.08,0.318063335,2.59,0.413299764,0.996602,1,0,28,1.447158031,13.29,,0.735252,0.013473,0.079822,-0.019543,0.006886
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131P00011500,31-01-2020,11.5,1.06069784,P,A,1.7,0.230448921,0.17,-0.769551079,0.935,-0.029188389,0.996602,1,0,198,2.29666519,13.29,*,-0.264834,0.013605,0.080205,-0.019059,-0.003758
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131P00012000,31-01-2020,12,1.079181246,P,A,3.75,0.574031268,0.17,-0.769551079,1.96,0.292256071,0.961453,43,1.633468456,94,1.973127854,13.29,*,-0.309525,0.014486,0.089536,-0.019773,-0.00437
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00012500,31-01-2020,12.5,1.096910013,C,A,4.5,0.653212514,1.94,0.28780173,3.22,0.507855872,1.143115,34,1.531478917,153,2.184691431,13.29,*,0.638739,0.015415,0.079621,-0.025487,0.005988
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131P00012500,31-01-2020,12.5,1.096910013,P,A,1.75,0.243038049,1.12,0.049218023,1.435,0.156851901,1.143115,121,2.08278537,36,1.556302501,13.29,,-0.361491,0.01549,0.080054,-0.024999,-0.005323
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00013000,31-01-2020,13,1.113943352,C,A,4.7,0.672097858,1.63,0.212187604,3.165,0.500373714,1.124518,56,1.748188027,84,1.924279286,13.29,*,0.595813,0.015942,0.083706,-0.02591,0.005698
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131P00013000,31-01-2020,13,1.113943352,P,A,4.65,0.667452953,0.05,-1.301029996,2.35,0.371067862,1.243878,32,1.505149978,182,2.260071388,13.29,*,-0.399853,0.015919,0.075849,-0.028037,-0.006057
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00013500,31-01-2020,13.5,1.130333768,C,A,4.85,0.685741739,0.2,-0.698970004,2.525,0.402261382,1.10592,14,1.146128036,81,1.908485019,13.29,*,0.551951,0.016279,0.08691,-0.026001,0.005377
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00014000,31-01-2020,14,1.146128036,C,A,1.6,0.204119983,1.4,0.146128036,1.5,0.176091259,1.087322,12,1.079181246,193,2.285557309,13.29,,0.507582,0.016415,0.089138,-0.025762,0.00503
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131P00014000,31-01-2020,14,1.146128036,P,A,3.25,0.511883361,2.3,0.361727836,2.775,0.443262987,1.445403,10,1,108,2.033423755,13.29,,-0.456048,0.016258,0.067051,-0.033454,-0.007302
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00014500,31-01-2020,14.5,1.161368002,C,A,2.2,0.342422681,0.23,-0.638272164,1.215,0.084576278,1.229021,1,0,25,1.397940009,13.29,*,0.486423,0.016409,0.078829,-0.029056,0.004708
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00015000,31-01-2020,15,1.176091259,C,A,2,0.301029996,1.25,0.096910013,1.625,0.210853365,1.37072,208,2.318063335,208,2.318063335,13.29,,0.472582,0.016379,0.070554,-0.032308,0.004464
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00015500,31-01-2020,15.5,1.190331698,C,A,1.32,0.120573931,0.71,-0.148741651,1.015,0.006466042,1.082963,8,0.903089987,10,1,13.29,,0.387524,0.015761,0.085931,-0.024592,0.003965
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00016000,31-01-2020,16,1.204119983,C,A,3.65,0.562292864,0.9,-0.045757491,2.275,0.356981401,1.186526,53,1.72427587,77,1.886490725,13.29,*,0.375783,0.015616,0.077707,-0.026668,0.003783
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00016500,31-01-2020,16.5,1.217483944,C,A,4.05,0.607455023,0.15,-0.823908741,2.1,0.322219295,1.290089,10,1,8,0.903089987,13.29,*,0.367905,0.01551,0.070983,-0.028775,0.003642
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00017000,31-01-2020,17,1.230448921,C,A,1.38,0.139879086,0.9,-0.045757491,1.14,0.056904851,1.393652,3,0.477121255,22,1.342422681,13.29,,0.362933,0.015439,0.06541,-0.030924,0.003532
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00017500,31-01-2020,17.5,1.243038049,C,A,1.25,0.096910013,0.13,-0.886056648,0.69,-0.161150909,1.475041,5,0.698970004,7,0.84509804,13.29,*,0.355602,0.015331,0.061366,-0.032484,0.003419
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00018000,31-01-2020,18,1.255272505,C,A,3.4,0.531478917,0.11,-0.958607315,1.755,0.244277121,1.55643,37,1.568201724,50,1.698970004,13.29,*,0.350199,0.015247,0.057839,-0.034075,0.003326
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00020000,31-01-2020,20,1.301029996,C,A,0.75,-0.124938737,0.41,-0.387216143,0.58,-0.236572006,1.343106,34,1.531478917,191,2.281033367,13.29,,0.220493,0.012201,0.053637,-0.023529,0.002254
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131P00020000,31-01-2020,20,1.301029996,P,A,9,0.954242509,5.15,0.711807229,7.075,0.849726444,1.179376,10,1,11,1.041392685,13.29,,-0.826703,0.010189,0.053686,-0.017161,-0.011717
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00020500,31-01-2020,20.5,1.311753861,C,A,3.65,0.562292864,0.3,-0.522878745,1.975,0.2955671,1.428318,1,0,16,1.204119983,13.29,*,0.225188,0.012348,0.051046,-0.025316,0.002269
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00021000,31-01-2020,21,1.322219295,C,A,0.8,-0.096910013,0.55,-0.259637311,0.675,-0.170696227,1.51353,1,0,251,2.399673721,13.29,,0.230237,0.012504,0.048777,-0.027155,0.002287
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131P00021000,31-01-2020,21,1.322219295,P,A,10.25,1.010723865,6.1,0.785329835,8.175,0.912487761,1.361102,10,1,11,1.041392685,13.29,,-0.81013,0.011584,0.049123,-0.021069,-0.012525
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00025000,31-01-2020,25,1.397940009,C,A,1,0,0.25,-0.602059991,0.625,-0.204119983,1.51353,1,0,8,0.903089987,13.29,*,0.133484,0.008866,0.034588,-0.019242,0.001369
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131P00025000,31-01-2020,25,1.397940009,P,A,14.6,1.164352856,10.65,1.027349608,12.625,1.101231387,1.361102,1,0,25,1.397940009,13.29,*,-0.903812,0.007515,0.031534,-0.012934,-0.012809
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200131C00030000,31-01-2020,30,1.477121255,C,A,3.1,0.491361694,0.24,-0.619788758,1.67,0.222716471,1.51353,1,0,3,0.477121255,13.29,*,0.066926,0.005338,0.020822,-0.011578,0.000705
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200207P00010000,07-02-2020,10,1,P,A,3.45,0.537819095,0.31,-0.508638306,1.88,0.274157849,1.098046,21,1.322219295,3,0.477121255,13.29,*,-0.169557,0.011513,0.051252,-0.014812,-0.002977
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200207C00012000,07-02-2020,12,1.079181246,C,A,3.15,0.498310554,2.03,0.307496038,2.59,0.413299764,1.094489,3,0.477121255,2,0.301029996,13.29,,0.679527,0.016132,0.072521,-0.021345,0.007411
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200207C00013000,07-02-2020,13,1.113943352,C,A,4.4,0.643452676,1.9,0.278753601,3.15,0.498310554,1.094489,12,1.079181246,3,0.477121255,13.29,*,0.59901,0.017428,0.07835,-0.023005,0.006748
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200207C00014000,07-02-2020,14,1.146128036,C,A,4.5,0.653212514,0.2,-0.698970004,2.35,0.371067862,1.094489,7,0.84509804,6,0.77815125,13.29,*,0.520408,0.017962,0.080747,-0.023668,0.006019
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200207P00015000,07-02-2020,15,1.176091259,P,A,5.2,0.716003344,1,0,3.1,0.491361694,1.094489,5,0.698970004,1,0,13.29,*,-0.554448,0.017686,0.080672,-0.022858,-0.009935
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200207C00018000,07-02-2020,18,1.255272505,C,A,3.6,0.556302501,0.02,-1.698970004,1.81,0.257678575,1.094489,325,2.511883361,1,0,13.29,*,0.265747,0.014787,0.066478,-0.019412,0.003294
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221P00009000,21-02-2020,9,0.954242509,P,A,0.43,-0.366531544,0.14,-0.853871964,0.285,-0.54515514,0.954301,27,1.431363764,118,2.071882007,13.29,*,-0.12006,0.010243,0.040041,-0.009609,-0.002978
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221C00010000,21-02-2020,10,1,C,A,4,0.602059991,2.9,0.462397998,3.45,0.537819095,0.898088,327,2.514547753,583,2.765668555,13.29,,0.792063,0.013376,0.054963,-0.005246,0.010857
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221P00010000,21-02-2020,10,1,P,A,0.8,-0.096910013,0.43,-0.366531544,0.615,-0.211124884,0.954301,242,2.383815366,1478,3.169674434,13.29,,-0.185334,0.013865,0.053362,-0.012968,-0.004707
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221C00011000,21-02-2020,11,1.041392685,C,A,4,0.602059991,2.8,0.447158031,3.4,0.531478917,1.259074,2,0.301029996,30,1.477121255,13.29,,0.694699,0.017085,0.050076,-0.014382,0.008949
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221P00011000,21-02-2020,11,1.041392685,P,A,1.3,0.113943352,0.65,-0.187086643,0.975,-0.010995384,1.259074,340,2.531478917,900,2.954242509,13.29,*,-0.274489,0.017304,0.050293,-0.021055,-0.007859
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221C00012000,21-02-2020,12,1.079181246,C,A,3.1,0.491361694,2.4,0.380211242,2.75,0.439332694,1.175708,36,1.556302501,160,2.204119983,13.29,,0.632046,0.018652,0.058545,-0.015208,0.008668
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221P00012000,21-02-2020,12,1.079181246,P,A,1.81,0.257678575,1.31,0.117271296,1.56,0.193124598,1.02872,164,2.214843848,451,2.654176542,13.29,,-0.339273,0.018725,0.067327,-0.019432,-0.009288
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221C00013000,21-02-2020,13,1.113943352,C,A,3,0.477121255,2.3,0.361727836,2.65,0.423245874,1.347327,307,2.487138375,352,2.546542663,13.29,,0.581218,0.019502,0.053414,-0.019433,0.007785
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221P00013000,21-02-2020,13,1.113943352,P,A,2.6,0.414973348,1.92,0.283301229,2.26,0.354108439,1.106665,411,2.613841822,1642,3.215373153,13.29,,-0.406762,0.019741,0.066041,-0.022179,-0.011736
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221C00014000,21-02-2020,14,1.146128036,C,A,2.76,0.440909082,0.48,-0.318758763,1.62,0.209515015,1.590927,44,1.643452676,773,2.888179494,13.29,*,0.554999,0.019798,0.045923,-0.024265,0.007064
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221C00015000,21-02-2020,15,1.176091259,C,A,1.91,0.281033367,1.75,0.243038049,1.83,0.26245109,1.276556,371,2.56937391,1448,3.160768562,13.29,,0.46596,0.020108,0.058129,-0.019706,0.006693
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221P00015000,21-02-2020,15,1.176091259,P,A,4.2,0.62324929,3.5,0.544068044,3.85,0.58546073,1.248337,23,1.361727836,724,2.859738566,13.29,,-0.508131,0.020101,0.05965,-0.025699,-0.01624
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221C00016000,21-02-2020,16,1.204119983,C,A,2.07,0.315970345,0.55,-0.259637311,1.31,0.117271296,1.364558,16,1.204119983,61,1.785329835,13.29,*,0.433515,0.019955,0.053966,-0.021321,0.006176
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221P00016000,21-02-2020,16,1.204119983,P,A,5,0.698970004,2.2,0.342422681,3.6,0.556302501,1.256076,7,0.84509804,19,1.278753601,13.29,*,-0.557301,0.019989,0.058363,-0.025779,-0.01838
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221C00017000,21-02-2020,17,1.230448921,C,A,2.1,0.322219295,1.25,0.096910013,1.675,0.224014811,1.45256,8,0.903089987,29,1.462397998,13.29,,0.40869,0.019742,0.050154,-0.022782,0.005763
UVXY,NYSEArca,27-12-2019,13.03,UVXY  200221P00017000,21-02-2020,17,1.230448921,P,A,6.3,0.799340549,4.45,0.648360011,5.375,0.730378469,1.263814,125,2.096910013,3,0.477121255,13.29,,-0.601908,0.01966,0.056348,-0.025534,-0.020488
